Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,14-Mar-18,
ICBEPMF1S1,Mutual Fund,533.00,540.00,533.00,533.00,540.00,533.00,540.00,540.00,548.00,533.00,540.00,540.00,540.00,540.00,540.00,548.00,548.00,548.00,540.00,540.00,548.00,548.00,540.00,532500000.00,555000000.00,532500000.00,525000000.00,525000000.00,532500000.00,532500000.00,532500000.00,525000000.00,540000000.00,532500000.00,532500000.00,525000000.00,525000000.00,525000000.00,517500000.00,510000000.00,502500000.00,495000000.00,502500000.00,510000000.00,502500000.00,495000000.00,502500000.00,502500000.00,0.00
ICBIBANK,Bank,4653.00,4586.00,4454.00,4586.00,4586.00,4586.00,4520.00,4520.00,4454.00,4454.00,4321.00,4121.00,4254.00,4254.00,4321.00,4321.00,4321.00,4254.00,4254.00,4254.00,4188.00,4188.00,4254.00,4187624490.00,4187624490.00,3988213800.00,4054684030.00,3988213800.00,3988213800.00,3988213800.00,4187624490.00,4187624490.00,4187624490.00,4121154260.00,4054684030.00,3988213800.00,4054684030.00,3988213800.00,3988213800.00,3921743570.00,3855273340.00,3855273340.00,3788803110.00,3855273340.00,3788803110.00,3788803110.00,3788803110.00,3788803110.00,0.00
ICBISLAMIC,Mutual Fund,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,155000000.00,0.00
ICBSONALI1,Mutual Fund,840.00,820.00,840.00,860.00,850.00,850.00,840.00,820.00,850.00,830.00,840.00,820.00,810.00,840.00,850.00,860.00,850.00,860.00,870.00,850.00,860.00,850.00,870.00,880000000.00,850000000.00,840000000.00,830000000.00,850000000.00,870000000.00,860000000.00,850000000.00,840000000.00,850000000.00,870000000.00,840000000.00,830000000.00,830000000.00,840000000.00,840000000.00,810000000.00,820000000.00,820000000.00,830000000.00,850000000.00,850000000.00,830000000.00,830000000.00,830000000.00,0.00
IDLC,NBFI,32162.00,32389.00,32690.00,32653.00,32426.00,32162.00,31748.00,31484.00,31371.00,31408.00,30692.00,30579.00,30730.00,30390.00,30051.00,30164.00,31031.00,31446.00,31446.00,30956.00,30617.00,30315.00,29674.00,28542744140.63,28768974609.38,27977167968.75,28542744140.63,29108320312.50,29824716796.88,29787011718.75,30427998046.88,29900126953.13,29975537109.38,29560781250.00,28467333984.38,27109951171.88,27373886718.75,27864052734.38,27864052734.38,27185361328.13,26770605468.75,26846015625.00,26883720703.13,27675527343.75,28278808593.75,27901757812.50,27788642578.13,27788642578.13,0.00
IFADAUTOS,Industrial,28798.00,29072.00,29964.00,29118.00,29712.00,30329.00,29895.00,30306.00,30786.00,30626.00,30284.00,29827.00,29804.00,29689.00,29667.00,30101.00,30901.00,31015.00,30832.00,30626.00,30146.00,30146.00,29758.00,29232261240.00,29415105720.00,28729438920.00,29140839000.00,29117983440.00,28638016680.00,28569450000.00,29186550120.00,28889427840.00,29095127880.00,29026561200.00,28706583360.00,28066627680.00,27952349880.00,27495238680.00,27289538640.00,26649582960.00,25461093840.00,25918205040.00,26855283000.00,27746649840.00,27700938720.00,27220971960.00,27289538640.00,27289538640.00,0.00
IFIC,Bank,22733.00,22354.00,22481.00,22860.00,22733.00,22481.00,22228.00,22354.00,22354.00,22228.00,21849.00,21218.00,21597.00,21344.00,21470.00,21470.00,21344.00,21218.00,20965.00,21344.00,21218.00,21344.00,21218.00,20965154257.46,21091450367.45,20459969817.53,20333673707.54,20459969817.53,20333673707.54,20459969817.53,21217746477.43,21344042587.42,21344042587.42,21470338697.40,21091450367.45,20838858147.48,20712562037.49,20586265927.51,20586265927.51,20081081487.57,20081081487.57,20081081487.57,19954785377.59,20333673707.54,20333673707.54,20207377597.56,20081081487.57,20081081487.57,0.00
IFIC1STMF,Mutual Fund,1106.00,1142.00,1124.00,1142.00,1142.00,1124.00,1124.00,1124.00,1124.00,1106.00,1106.00,1106.00,1106.00,1106.00,1106.00,1088.00,1088.00,1106.00,1088.00,1088.00,1088.00,1088.00,1106.00,1106199941.53,1088065516.26,1069931090.99,1051796665.71,1069931090.99,1069931090.99,1088065516.26,1088065516.26,1088065516.26,1069931090.99,1088065516.26,1088065516.26,1069931090.99,1069931090.99,1069931090.99,1069931090.99,1051796665.71,1051796665.71,1051796665.71,1051796665.71,1069931090.99,1088065516.26,1088065516.26,1088065516.26,1088065516.26,0.00
IFILISLMF1,Mutual Fund,750.00,750.00,750.00,760.00,760.00,750.00,750.00,750.00,760.00,750.00,750.00,750.00,750.00,750.00,760.00,770.00,770.00,770.00,770.00,760.00,770.00,780.00,770.00,770000000.00,760000000.00,760000000.00,740000000.00,750000000.00,750000000.00,750000000.00,760000000.00,770000000.00,770000000.00,760000000.00,750000000.00,750000000.00,750000000.00,740000000.00,740000000.00,740000000.00,740000000.00,730000000.00,730000000.00,750000000.00,750000000.00,750000000.00,740000000.00,740000000.00,0.00
ILFSL,NBFI,4168.00,4131.00,4244.00,4282.00,4319.00,4244.00,4206.00,4225.00,4225.00,4263.00,4225.00,4131.00,4168.00,4093.00,4112.00,4168.00,4187.00,4225.00,4225.00,4300.00,4225.00,4300.00,4338.00,4224957105.60,4243818521.25,4168372858.65,4130650027.35,4130650027.35,3960897286.50,4036342949.10,4130650027.35,4092927196.05,4055204364.75,4036342949.10,3960897286.50,3772283130.00,3677976051.75,3677976051.75,3696837467.40,3395054817.00,3395054817.00,3413916232.65,3376193401.35,3489361895.25,3451639063.95,3376193401.35,3451639063.95,3451639063.95,0.00
IMAMBUTTON,Textile,274.00,291.00,290.00,290.00,290.00,286.00,283.00,283.00,300.00,306.00,305.00,304.00,310.00,323.00,325.00,346.00,331.00,340.00,351.00,353.00,354.00,333.00,315.00,314930000.00,345730000.00,333410000.00,321860000.00,328790000.00,340340000.00,344960000.00,332640000.00,328020000.00,341880000.00,331100000.00,321090000.00,314160000.00,316470000.00,318010000.00,308000000.00,302610000.00,295680000.00,308000000.00,301070000.00,306460000.00,303380000.00,292600000.00,283360000.00,283360000.00,0.00
INTECH,IT,494.00,516.00,528.00,533.00,528.00,547.00,547.00,547.00,547.00,542.00,522.00,511.00,525.00,519.00,511.00,519.00,514.00,519.00,514.00,514.00,499.00,502.00,499.00,505090103.60,499446638.75,479694511.80,471229314.53,474051046.95,471229314.53,468407582.11,493803173.91,505090103.60,530485695.40,581276879.00,567168216.89,606672470.80,589742076.27,561524752.05,561524752.05,567168216.89,561524752.05,561524752.05,553059554.78,558703019.62,564346484.47,550237822.36,550237822.36,550237822.36,0.00
IPDC,NBFI,9108.00,8981.00,9108.00,8945.00,8926.00,8890.00,8854.00,8872.00,8872.00,8890.00,8890.00,8926.00,9072.00,9054.00,9126.00,9090.00,9072.00,9054.00,9054.00,8981.00,8926.00,8872.00,9017.00,9071856449.12,8999136156.95,8890055718.68,8762795207.37,8799155353.46,8962776010.86,9180936887.39,9235477106.52,9071856449.12,8944595937.81,8944595937.81,8890055718.68,8890055718.68,8853695572.59,8744615134.32,8653714769.10,8544634330.84,8817335426.50,8817335426.50,8857331587.20,8617354623.01,8617354623.01,8530090272.40,8290113308.22,8290113308.22,0.00
ISLAMIBANK,Bank,58926.00,57638.00,58443.00,59409.00,58443.00,57799.00,57155.00,57155.00,56994.00,56672.00,56350.00,55706.00,56350.00,55545.00,55384.00,55867.00,56028.00,56350.00,56511.00,56994.00,56189.00,56511.00,56350.00,54900681778.80,54417684578.40,52807693910.40,52646694843.60,53129692044.00,52807693910.40,52968692977.20,54578683645.20,54256685511.60,53773688311.20,53612689244.40,53451690177.60,52807693910.40,52485695776.80,52485695776.80,52807693910.40,52163697643.20,51519701376.00,51519701376.00,51036704175.60,51519701376.00,51036704175.60,50714706042.00,50231708841.60,50231708841.60,0.00
ISLAMICFIN,NBFI,3102.00,3102.00,3131.00,3176.00,3087.00,3087.00,3058.00,3028.00,3028.00,3028.00,2998.00,2939.00,2969.00,2939.00,2939.00,2954.00,2969.00,2984.00,3043.00,3072.00,3028.00,3028.00,3028.00,2968943422.84,2954172560.04,2865547383.24,2806463932.04,2806463932.04,2776922206.44,2821234794.84,2880318246.04,2880318246.04,2850776520.44,2880318246.04,2850776520.44,2791693069.24,2791693069.24,2747380480.84,2762151343.64,2658755304.04,2511046676.04,2525817538.84,2496275813.24,2570130127.24,2570130127.24,2511046676.04,2511046676.04,2511046676.04,0.00
ISLAMIINS,General Insurance,1006.00,1009.00,997.00,1015.00,1000.00,997.00,1000.00,1000.00,997.00,981.00,972.00,960.00,941.00,892.00,876.00,901.00,901.00,932.00,935.00,935.00,941.00,954.00,947.00,947337652.80,947337652.80,925737120.00,965852395.20,968938185.60,962766604.80,956595024.00,962766604.80,956595024.00,938080281.60,931908700.80,916479748.80,901050796.80,894879216.00,916479748.80,919565539.20,922651329.60,919565539.20,919565539.20,919565539.20,931908700.80,938080281.60,941166072.00,919565539.20,919565539.20,0.00
ISNLTD,IT,253.00,250.00,246.00,246.00,238.00,239.00,233.00,237.00,235.00,252.00,259.00,262.00,262.00,262.00,261.00,261.00,256.00,258.00,251.00,250.00,248.00,247.00,245.00,241332128.53,254436135.51,243516129.70,240240127.95,248976132.60,258804137.84,271908144.82,279552148.89,283920151.21,309036164.59,304668162.27,293748156.45,294840157.03,299208159.36,298116158.78,285012151.80,286104152.38,279552148.89,270816144.24,266448141.91,273000145.40,271908144.82,271908144.82,273000145.40,273000145.40,0.00
JAMUNABANK,Bank,13511.00,13633.00,13511.00,13633.00,13449.00,13204.00,12897.00,12528.00,12282.00,12467.00,12467.00,12467.00,12712.00,12651.00,12651.00,12958.00,13142.00,12774.00,12651.00,12651.00,12344.00,12651.00,12835.00,12589447829.42,12405212007.53,12098152304.37,11975328423.11,12220976185.63,12343800066.90,12282388126.27,12773683651.32,12835095591.95,12957919473.21,12773683651.32,12773683651.32,12589447829.42,12528035888.79,12589447829.42,12466623948.16,12220976185.63,12036740363.74,12098152304.37,11852504541.85,11729680660.58,11791092601.22,11668268719.95,11606856779.32,11606856779.32,0.00
JAMUNAOIL,Fuel & Power,20948.00,21124.00,21179.00,21179.00,21389.00,21400.00,21489.00,21500.00,21433.00,21345.00,21213.00,21157.00,21312.00,21135.00,21224.00,21268.00,21367.00,21621.00,21743.00,21500.00,21467.00,21610.00,21588.00,21356117640.00,21389245020.00,21135268440.00,21013801380.00,21157353360.00,21035886300.00,21069013680.00,21212565660.00,20958589080.00,20947546620.00,20892334320.00,20693570040.00,20693570040.00,20748782340.00,20759824800.00,20859206940.00,20969631540.00,21069013680.00,20837122020.00,20748782340.00,20704612500.00,20826079560.00,20914419240.00,20638357740.00,20638357740.00,0.00
JANATAINS,General Insurance,521.00,505.00,508.00,511.00,518.00,525.00,535.00,564.00,574.00,564.00,564.00,558.00,558.00,551.00,545.00,564.00,558.00,555.00,558.00,564.00,568.00,568.00,574.00,571139553.60,577780711.20,564498396.00,571139553.60,574460132.40,584421868.80,584421868.80,614307078.00,614307078.00,640871708.40,630909972.00,637551129.60,620948235.60,624268814.40,601024762.80,597704184.00,597704184.00,581101290.00,584421868.80,581101290.00,587742447.60,594383605.20,591063026.40,581101290.00,581101290.00,0.00
JMISMDL,Pharmaceuticals,1995.00,1982.00,2011.00,2017.00,1997.00,2005.00,2001.00,1999.00,2000.00,1989.00,1971.00,1953.00,1960.00,1962.00,1966.00,1965.00,1991.00,1997.00,1981.00,1970.00,1934.00,1939.00,1915.00,1883200000.00,1900800000.00,1861200000.00,1863400000.00,1885400000.00,1904100000.00,1892000000.00,1917300000.00,1926100000.00,1983300000.00,1985500000.00,1986600000.00,1934900000.00,2026200000.00,2025100000.00,1994300000.00,2068000000.00,2016300000.00,1977800000.00,1975600000.00,2005300000.00,1993200000.00,2054800000.00,2110900000.00,2110900000.00,0.00
JUTESPINN,Jute,176.00,177.00,195.00,214.00,236.00,242.00,234.00,258.00,283.00,283.00,276.00,251.00,261.00,250.00,259.00,282.00,269.00,276.00,275.00,281.00,277.00,271.00,274.00,268600000.00,268430000.00,270470000.00,262990000.00,277610000.00,291720000.00,295120000.00,313140000.00,308040000.00,313820000.00,317220000.00,306850000.00,303280000.00,293930000.00,292910000.00,285600000.00,281860000.00,277610000.00,286790000.00,283560000.00,288660000.00,302090000.00,298350000.00,301410000.00,301410000.00,0.00
